n_iter,feedin_atnode_loss_kW,feedin_atnode_taken_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
9,6472968.952179996,162687518.12917566,148161880.11728895,169160487.08135566,27439.098329066113,3347,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
10,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
11,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
12,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
13,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
14,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
15,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
16,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
17,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
18,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
19,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
20,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
21,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
22,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
23,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
24,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
25,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
26,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
27,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
28,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
29,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
30,10280419.713570777,175035358.27554116,143902721.32912067,185315777.98911193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_histcnstrcapgr0_3
1,0.0,15683393.10845874,196046866.6249545,15683393.10845874,11526.538360184193,576,0.02906888720666162,pvalloc_29nbfs_LRG2_max_pksh
2,0.0,23981924.424497515,190768149.97867078,23981924.424497515,12809.111606546883,790,0.0689376734796871,pvalloc_29nbfs_LRG2_max_pksh
3,0.0,34156147.86979879,185852295.56558362,34156147.86979879,15556.023106593484,1148,0.12687358062074186,pvalloc_29nbfs_LRG2_max_pksh
4,0.0,46565145.62899476,179859909.6310453,46565145.62899476,18335.038141879864,1493,0.20222053999495332,pvalloc_29nbfs_LRG2_max_pksh
5,130.70345064960264,61386420.55161696,173419348.28986868,61386551.25506761,21126.480310547628,1825,0.2943224829674489,pvalloc_29nbfs_LRG2_max_pksh
6,21238.962586007518,79462506.99608238,167294831.00061032,79483745.95866838,23956.528440814098,2344,0.41261670451678023,pvalloc_29nbfs_LRG2_max_pksh
7,89163.03519849907,101542629.61761616,161679239.34116146,101631792.65281466,26815.109011975885,2881,0.5580116073681555,pvalloc_29nbfs_LRG2_max_pksh
8,607752.1565983719,125274895.87538716,156301532.09105018,125882648.03198555,30477.104999321356,3373,0.7282361847085541,pvalloc_29nbfs_LRG2_max_pksh
9,1734968.534638843,149011037.21901837,150965611.28545573,150746005.75365722,34165.704735268824,4126,0.9364622760534949,pvalloc_29nbfs_LRG2_max_pksh
10,3400625.7295510187,168980433.81168622,145373978.15666145,172381059.54123724,10252.864734772862,1259,1.0,pvalloc_29nbfs_LRG2_max_pksh
11,3020225.893392715,170640785.46040216,143902831.399314,173661011.35379484,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
12,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
13,2777888.2760947654,170589852.35545376,143902831.399314,173367740.6315485,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
14,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
15,2777888.2760947654,170589852.35545376,143902831.399314,173367740.6315485,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
16,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
17,2777888.2760947654,170589852.35545376,143902831.399314,173367740.6315485,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
18,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
19,2777888.2760947654,170589852.35545376,143902831.399314,173367740.6315485,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
20,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
21,2777888.2760947654,170589852.35545376,143902831.399314,173367740.6315485,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
22,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
23,2777888.2760947654,170589852.35545376,143902831.399314,173367740.6315485,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
24,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
25,2777888.2760947654,170589852.35545376,143902831.399314,173367740.6315485,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
26,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
27,2777888.2760947654,170589852.35545376,143902831.399314,173367740.6315485,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
28,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
29,2777888.2760947654,170589852.35545376,143902831.399314,173367740.6315485,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
30,2793287.1885754475,171743730.7458425,143902831.399314,174537017.93441793,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh
1,0.0,15674266.187353572,196047016.38402185,15674266.187353572,11515.926174328539,576,0.02906888720666162,pvalloc_29nbfs_LRG2_max_pksh991
2,0.0,23981214.96099986,190765814.28577843,23981214.96099986,12804.56753231535,788,0.06883673984355286,pvalloc_29nbfs_LRG2_max_pksh991
3,0.0,34151035.06985271,185867701.17390296,34151035.06985271,15559.659786497992,1149,0.12682311380267475,pvalloc_29nbfs_LRG2_max_pksh991
4,0.0,46553645.01320507,179863657.04519925,46553645.01320507,18330.74801315917,1491,0.20206913954075195,pvalloc_29nbfs_LRG2_max_pksh991
5,220.11047278647783,61355351.61445822,173422103.134388,61355571.72493101,21133.57287764451,1826,0.29422154933131467,pvalloc_29nbfs_LRG2_max_pksh991
6,25675.42975882997,79489232.04436143,167306800.025681,79514907.47412023,23961.189390241307,2345,0.4125662376987131,pvalloc_29nbfs_LRG2_max_pksh991
7,203139.7717328525,101681502.66376233,161677234.90758085,101884642.43549518,26813.765144915156,2880,0.5579106737320212,pvalloc_29nbfs_LRG2_max_pksh991
8,1447586.3898435216,125953680.05317974,156303391.0992179,127401266.44302326,30478.738323619076,3374,0.728185717890487,pvalloc_29nbfs_LRG2_max_pksh991
9,4372850.809843825,150626086.5114651,150967634.75990254,154998937.3213089,34159.347741914076,4124,0.9363108755992935,pvalloc_29nbfs_LRG2_max_pksh991
10,9007459.528573701,171609402.94729042,145381374.14465654,180616862.4758641,10273.529649954531,1262,1.0,pvalloc_29nbfs_LRG2_max_pksh991
11,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
12,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
13,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
14,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
15,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
16,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
17,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
18,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
19,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
20,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
21,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
22,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
23,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
24,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
25,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
26,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
27,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
28,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
29,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
30,10283925.38555551,175048009.91374856,143906924.66041505,185331935.29930404,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh991
1,0.0,15683393.10845874,196046866.6249545,15683393.10845874,11527.12953162443,563,0.02841281857178905,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
2,0.0,24100073.0294991,190965846.86373386,24100073.0294991,12812.242168543089,769,0.06722180166540499,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
3,0.0,34475401.60175565,186341702.60163453,34475401.60175565,15559.223049010796,1129,0.12419883926318445,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
4,16.230413036013886,46993382.84522003,180572366.5521228,46993399.075633064,18328.529703590015,1478,0.1987887963663891,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
5,0.0,61884715.15736669,174363073.6356995,61884715.15736669,21128.365725223877,1882,0.29376734796871057,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
6,9439.020113058034,80320246.38774864,168433884.3289816,80329685.4078617,23958.662733232453,2437,0.4167549835982841,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
7,9170.316949231696,102163818.44579074,162757941.8148486,102172988.76273996,26821.247119359497,2857,0.5609386828160484,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
8,820894.851277495,125649381.36624089,157131623.5876742,126470276.21751837,30475.026428767487,3473,0.7362099419631593,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
9,1878507.5398164904,149657460.7838001,151437633.51125985,151535968.3236166,34159.667477967756,3956,0.9358566742366894,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
10,4126318.2040775074,169959211.95415306,145478434.5551825,174085530.15823057,10288.479801241583,1271,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
11,3180198.8742236374,170263929.56946847,143902262.84135988,173444128.44369212,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
12,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
13,2480187.9459129614,170181283.74920684,143902262.84135988,172661471.6951198,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
14,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
15,2480187.9459129614,170181283.74920684,143902262.84135988,172661471.6951198,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
16,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
17,2480187.9459129614,170181283.74920684,143902262.84135988,172661471.6951198,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
18,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
19,2480187.9459129614,170181283.74920684,143902262.84135988,172661471.6951198,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
20,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
21,2480187.9459129614,170181283.74920684,143902262.84135988,172661471.6951198,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
22,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
23,2480187.9459129614,170181283.74920684,143902262.84135988,172661471.6951198,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
24,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
25,2480187.9459129614,170181283.74920684,143902262.84135988,172661471.6951198,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
26,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
27,2480187.9459129614,170181283.74920684,143902262.84135988,172661471.6951198,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
28,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
29,2480187.9459129614,170181283.74920684,143902262.84135988,172661471.6951198,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
30,3099714.0643465817,172183004.87226623,143902262.84135988,175282718.9366128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs2p8
1,0.0,15680003.795820689,196046900.72296983,15680003.795820689,11531.222102194426,563,0.02841281857178905,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
2,0.0,24093895.892032687,190979380.09607163,24093895.892032687,12804.753135971625,768,0.06717133484733788,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
3,0.0,34425530.93749536,186354030.34008893,34425530.93749536,15565.24976887784,1127,0.1240474388089831,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
4,17.278736620224777,46939549.87273808,180581842.90670383,46939567.1514747,18324.81276640072,1472,0.198334595003785,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
5,0.0,61869274.24109878,174463542.8087872,61869274.24109878,21132.85883593289,1878,0.293111279333838,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
6,8357.535111590765,80212390.23777248,168575242.3979493,80220747.77288407,23961.526386548037,2417,0.41508957860206913,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
7,64611.19778354588,101902994.65550648,162904204.15813798,101967605.85329,26814.675200191963,2873,0.5600807469089074,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
8,672097.091056411,125465985.15069172,157200839.2324631,126138082.24174812,30469.90171961676,3445,0.7339389351501387,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
9,1837516.065229748,149838922.02450123,151481668.0047092,151676438.08973098,34167.26282881105,4007,0.9361594751450921,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
10,4067916.033073674,169987316.15167698,145492539.69633982,174055232.18475065,10258.97579028719,1265,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
11,3167632.9211607873,170179509.28649375,143905355.6781509,173347142.2076545,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
12,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
13,2486289.281792398,170100295.3716786,143905355.6781509,172586584.653471,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
14,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
15,2486289.281792398,170100295.3716786,143905355.6781509,172586584.653471,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
16,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
17,2486289.281792398,170100295.3716786,143905355.6781509,172586584.653471,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
18,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
19,2486289.281792398,170100295.3716786,143905355.6781509,172586584.653471,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
20,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
21,2486289.281792398,170100295.3716786,143905355.6781509,172586584.653471,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
22,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
23,2486289.281792398,170100295.3716786,143905355.6781509,172586584.653471,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
24,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
25,2486289.281792398,170100295.3716786,143905355.6781509,172586584.653471,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
26,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
27,2486289.281792398,170100295.3716786,143905355.6781509,172586584.653471,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
28,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
29,2486289.281792398,170100295.3716786,143905355.6781509,172586584.653471,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
30,3086906.9693583725,172207407.88682714,143905355.6781509,175294314.8561855,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs4p8
1,0.0,15683361.05241115,196046875.54494625,15683361.05241115,11527.889243673937,563,0.02841281857178905,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
2,0.0,24092866.27811286,190982630.89620882,24092866.27811286,12806.19731846642,773,0.06742366893767349,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
3,0.0,34378603.51145083,186348057.6600395,34378603.51145083,15549.927879140472,1121,0.12399697199091597,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
4,0.0,46851518.657957695,180606760.74942726,46851518.657957695,18330.88605809077,1483,0.19883926318445622,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
5,0.0,61791396.426659405,174531872.2278864,61791396.426659405,21137.767322721265,1865,0.29295987887963665,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
6,5594.872540973719,80190532.402648,168888690.9566338,80196127.27518897,23956.579618038617,2396,0.41387837496845825,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
7,89006.59188552054,101762982.54902168,163108623.32678345,101851989.14090718,26814.950874689617,2869,0.558667676003028,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
8,524970.5644274089,125351523.55891092,157275587.13899353,125876494.12333833,30470.68680315155,3459,0.7332323996971991,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
9,1852642.8236734308,149977794.86830404,151531001.64125487,151830437.69197747,34159.86775025903,4023,0.9362604087812263,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
10,4099546.9707233007,169831630.30617318,145515618.68328118,173931177.27689648,10280.323854400034,1263,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
11,3219059.933215478,170348827.09592584,143909829.12657857,173567887.0291413,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
12,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
13,2588621.0189836826,170260662.38152945,143909829.12657857,172849283.40051314,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
14,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
15,2588621.0189836826,170260662.38152945,143909829.12657857,172849283.40051314,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
16,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
17,2588621.0189836826,170260662.38152945,143909829.12657857,172849283.40051314,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
18,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
19,2588621.0189836826,170260662.38152945,143909829.12657857,172849283.40051314,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
20,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
21,2588621.0189836826,170260662.38152945,143909829.12657857,172849283.40051314,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
22,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
23,2588621.0189836826,170260662.38152945,143909829.12657857,172849283.40051314,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
24,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
25,2588621.0189836826,170260662.38152945,143909829.12657857,172849283.40051314,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
26,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
27,2588621.0189836826,170260662.38152945,143909829.12657857,172849283.40051314,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
28,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
29,2588621.0189836826,170260662.38152945,143909829.12657857,172849283.40051314,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
30,2982133.607648339,172039976.29827315,143909829.1265786,175022109.9059215,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_pksh_sCs6p8
1,0.0,15683393.10845874,196046866.6249545,15683393.10845874,11532.069308220984,574,0.02896795357052738,pvalloc_29nbfs_LRG2_max_sAs6p0
2,0.0,23970498.58942473,190795212.07797694,23970498.58942473,12818.489597330854,798,0.06924047438808983,pvalloc_29nbfs_LRG2_max_sAs6p0
3,0.0,33970297.76858934,185824799.51883578,33970297.76858934,15554.693982990118,1137,0.12662124653040627,pvalloc_29nbfs_LRG2_max_sAs6p0
4,0.0,46299205.193312965,179897785.80421737,46299205.193312965,18325.945769427577,1500,0.20232147363108757,pvalloc_29nbfs_LRG2_max_sAs6p0
5,43.474477952600694,61183742.39262773,173504236.2332002,61183785.86710568,21127.88446491064,1824,0.29437294978551604,pvalloc_29nbfs_LRG2_max_sAs6p0
6,27964.544285244658,79521763.00936069,167684838.00844336,79549727.55364594,23965.11183536923,2226,0.4067120868029271,pvalloc_29nbfs_LRG2_max_sAs6p0
7,197410.2513938847,101092207.13991238,162307972.46335375,101289617.39130627,26817.16561764645,2839,0.5499873832954832,pvalloc_29nbfs_LRG2_max_sAs6p0
8,1320637.2544802814,125309380.37693615,156794735.13461992,126630017.63141643,30473.356576927577,3483,0.7257633106232652,pvalloc_29nbfs_LRG2_max_sAs6p0
9,4289728.397546618,150525394.96956784,151100028.31178033,154815123.36711448,34162.337942036975,4175,0.9364622760534949,pvalloc_29nbfs_LRG2_max_sAs6p0
10,9001771.427559748,171617510.0148422,145376497.15321496,180619281.44240195,10237.105060150789,1259,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
11,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
12,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
13,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
14,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
