n_iter,feedin_atnode_loss_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
6,149218.5528577443,130864132.65960963,78227710.44115852,23965.114163947044,2898,0.6807725078102812,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
7,874869.7293105386,126578764.74767123,100949575.39007218,26820.37612618888,3391,0.9215421755183186,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
8,5369043.858047655,122023493.82686019,125407499.35141349,8410.540773796249,1105,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
9,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
10,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
11,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
12,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
13,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
14,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
15,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
16,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
17,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
18,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
19,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
20,8015182.686848487,120644329.70280306,132194310.61953382,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p4
1,0.0,156453786.37085232,12123758.431806939,11533.099056294082,582,0.04132348764555524,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
2,0.0,151767008.09190166,20779873.708318166,12806.584876631718,858,0.10224368077250781,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
3,0.0,147095957.97652012,30995159.11930064,15562.411177109198,1259,0.19163589889236013,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
4,226.55108278809433,141354455.64981702,43160188.37912087,18331.47268229804,1715,0.31340528259017325,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
5,1686.6468714762113,135729591.6467398,58601289.742243566,21137.968351985826,2307,0.4772081794944618,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
6,120697.94865699924,131083141.77818291,78325425.83251593,23961.848856865603,2955,0.6870207327463789,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
7,500317.04105864814,126764685.32472557,100756902.93179488,26826.168889725413,3298,0.9211871627378586,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
8,5340012.040157723,122029370.73614559,125393599.03844258,8441.222486355371,1110,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
9,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
10,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
11,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
12,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
13,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
14,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
15,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
16,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
17,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
18,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
19,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
20,8015577.247983686,120644430.69182763,132201333.93236385,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p6
1,0.0,156455968.96810228,12109559.878113298,11533.546970700629,582,0.04132348764555524,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
2,0.0,151793509.4279168,20767918.878519647,12805.126993757323,858,0.10224368077250781,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
3,0.0,147160146.65097684,31052442.638855107,15561.873527649796,1254,0.19128088611190003,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
4,747.6184236679496,141522483.1464327,43253674.13794464,18333.752198814294,1729,0.3140443055950014,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
5,895.4177093499948,135977256.90284944,58832161.11805529,21134.98182528299,2339,0.4801192842942346,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
6,108958.7510155233,131311595.09909125,78491663.44104378,23966.655600577455,3014,0.6941209883555808,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
7,344400.2732001976,126934685.95479041,100641703.40709376,26823.373133861474,3204,0.9216131780744107,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
8,5146549.743938733,122024280.0259818,125367359.7133923,8428.530649668755,1104,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
9,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
10,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
11,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
12,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
13,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
14,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
15,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
16,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
17,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
18,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
19,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
20,8016457.326996727,120645948.80932628,132188579.86040023,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_1hll_sCs2p8
