n_iter,feedin_atnode_loss_kW,feedin_atnode_taken_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
10,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
11,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
12,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
13,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
14,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
15,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
16,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
17,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
18,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
19,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
20,8018754.180746116,124188085.7848289,120643768.17647713,132206839.96557504,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
1,0.0,12119156.423066467,156458375.85553348,12119156.423066467,11533.331163669274,1160,0.0823629650667424,pvalloc_29nbfs_LRG2_rnd
2,0.0,22066673.77447873,153558747.10333067,22066673.77447873,12807.069054422678,1305,0.1750213007668276,pvalloc_29nbfs_LRG2_rnd
3,0.0,33070917.36140554,150245619.67428893,33070917.36140554,15553.438994213993,1582,0.28734734450440214,pvalloc_29nbfs_LRG2_rnd
4,3614.3079451576887,46546624.21914864,146293126.52591747,46550238.527093805,18336.391147296607,1868,0.41998011928429424,pvalloc_29nbfs_LRG2_rnd
5,111353.05852108734,62350137.4613889,141605124.09824067,62461490.519909985,21142.983535377974,2137,0.5717125816529395,pvalloc_29nbfs_LRG2_rnd
6,705105.7450929912,80068070.85562989,136091869.31141448,80773176.60072288,23967.770056829024,2426,0.7439647827321784,pvalloc_29nbfs_LRG2_rnd
7,2614597.7904671957,98982619.66765907,129847939.57327716,101597217.45812625,26832.01861230316,2734,0.9380857710877591,pvalloc_29nbfs_LRG2_rnd
8,6499712.80675767,118376197.2100308,122839790.41018179,124875910.01678845,8412.608492860632,872,1.0,pvalloc_29nbfs_LRG2_rnd
9,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
10,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
11,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
12,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
13,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
14,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
15,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
16,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
17,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
18,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
19,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
20,8015818.2951893825,124172390.83443807,120643734.14466031,132188209.12962747,0.0,0,1.0,pvalloc_29nbfs_LRG2_rnd
