n_iter,feedin_atnode_loss_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
17,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
18,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
19,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
20,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
21,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
22,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
23,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
24,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
25,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
26,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
27,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
28,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
29,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
30,571151.4264,390468549.7,61437363.91,0,0,0.862113036,pvalloc_29nbfs_LRG2_max_1hll_sCs4p6
1,0,474778778.6,7220962.966,11521.42293,551,0.039122408,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
2,0,465652385.4,10974155.04,12806.52043,821,0.097415507,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
3,0,455342022.2,15385769.46,15561.75168,1230,0.184748651,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
4,0,443474155.4,21480834.57,18335.03219,1710,0.306163022,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
5,6092.120526,430610850,29628903.84,21134.78525,2267,0.467125817,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
6,14579.55498,416609283.4,39635987.61,23966.67092,2878,0.671471173,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
7,297099.5406,401636124.7,51518372.32,23079.63354,3129,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
8,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
9,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
10,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
11,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
12,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
13,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
14,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
15,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
16,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
17,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
18,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
19,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
20,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
21,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
22,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
23,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
24,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
25,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
26,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
27,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
28,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
29,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
30,1009707.21,388445403.9,63128561.79,0,0,0.893638171,pvalloc_29nbfs_LRG2_max_1hll_sCs4p8
1,0,474738729,7252273.219,11527.42976,543,0.038554388,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
2,0,465592582.7,11016075.06,12817.37834,823,0.096989492,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
3,0,455194032.5,15404272.94,15558.91842,1211,0.182973587,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
4,44.32719753,443409295.4,21459376.53,18329.16211,1675,0.301902869,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
5,44.32719753,430658894.7,29625991.13,21132.07531,2252,0.461800625,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
6,22667.23079,416733829.3,39702893.37,23967.46511,2916,0.668844078,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
7,360299.8675,401917278,51752904.31,21145.4944,2903,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
8,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
9,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
10,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
11,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
12,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
13,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
14,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
15,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
16,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
17,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
18,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
19,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
20,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
21,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
22,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
23,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
24,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
25,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
26,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
27,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
28,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
29,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
30,711211.6403,389697412.5,62141722.59,0,0,0.874964499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p4
1,0,474759173.4,7242771.888,11524.40531,546,0.038767396,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
2,0,465602556.9,11005257.56,12818.19048,823,0.097202499,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
3,0,455331227.4,15424579.31,15554.64208,1212,0.183257597,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
4,11.49966419,443532639.7,21464133.1,18339.10861,1685,0.302896904,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
5,11.49966419,430775039.7,29675692.31,21134.68611,2263,0.463575689,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
6,19145.11245,416811832.2,39742526.36,23963.60722,2890,0.668773076,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
7,362011.4392,401973629.1,51749286.03,22903.87533,3124,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
8,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
9,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
10,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
11,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
12,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
13,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
14,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
15,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
16,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
17,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
18,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
19,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
20,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
21,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
22,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
23,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
24,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
25,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
26,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
27,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
28,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
29,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
30,986002.9064,388677646.5,63076607.74,0,0,0.890585061,pvalloc_29nbfs_LRG2_max_1hll_sCs6p6
1,0,474741336.9,7258679.084,11522.43062,552,0.039193411,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
2,0,465626466.1,11024187.28,12806.00306,819,0.097344504,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
3,0,455377647.5,15429795.94,15558.92755,1226,0.184393638,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
4,0,443539140.2,21531394.61,18330.95037,1700,0.305097984,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
5,6542.292919,430869235.2,29772692.16,21137.99662,2260,0.46556376,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
6,17678.40499,416935293.8,39765698.16,23969.1083,2871,0.669412099,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
7,349485.2093,402045466.7,51718253.38,22943.23436,3113,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
8,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
9,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
10,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
11,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
12,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
13,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
14,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
15,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
16,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
17,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
18,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
19,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
20,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
21,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
22,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
23,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
24,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
25,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
26,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
27,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
28,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
29,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
30,973760.7821,388655610,63086979.29,0,0,0.890443056,pvalloc_29nbfs_LRG2_max_1hll_sCs6p8
1,0,474734478.4,7257686.709,11519.32469,539,0.038270378,pvalloc_29nbfs_LRG2_max_sAs2p0
2,0,465431621.8,11005649.58,12808.27579,825,0.096847487,pvalloc_29nbfs_LRG2_max_sAs2p0
3,0,455080373.1,15401336.12,15556.86047,1219,0.183399602,pvalloc_29nbfs_LRG2_max_sAs2p0
4,38.48890153,443125411.1,21323040.92,18332.3921,1691,0.303464925,pvalloc_29nbfs_LRG2_max_sAs2p0
5,10975.80359,430020647.8,29353339.83,21140.88838,2225,0.461445612,pvalloc_29nbfs_LRG2_max_sAs2p0
6,126735.8645,415870403.2,39404854.93,23964.1532,2896,0.667069014,pvalloc_29nbfs_LRG2_max_sAs2p0
7,771804.994,400819456.9,51438773.57,26822.98711,3570,0.92054814,pvalloc_29nbfs_LRG2_max_sAs2p0
8,2508291.423,385689234.5,65241769.86,7946.487739,1119,1,pvalloc_29nbfs_LRG2_max_sAs2p0
9,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
10,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
11,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
12,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
13,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
14,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
15,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
16,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
17,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
18,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
19,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
20,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
21,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
22,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
23,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
24,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
25,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
26,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
27,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
28,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
29,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
30,3088813.412,381567275.8,68769167.48,0,0,1,pvalloc_29nbfs_LRG2_max_sAs2p0
1,0,474747316.2,7253041.127,11529.97912,540,0.03834138,pvalloc_29nbfs_LRG2_max_sAs4p0
2,0,465440475.4,11006731.91,12820.08285,826,0.096989492,pvalloc_29nbfs_LRG2_max_sAs4p0
3,0,455074612.6,15401632.09,15562.44799,1214,0.183186595,pvalloc_29nbfs_LRG2_max_sAs4p0
4,218.5590215,443186212.7,21360849.11,18335.24058,1673,0.301973871,pvalloc_29nbfs_LRG2_max_sAs4p0
5,9970.358331,430247593.8,29427808.1,21131.31053,2218,0.45945754,pvalloc_29nbfs_LRG2_max_sAs4p0
6,123514.3547,416196672,39481120.72,23970.08689,2903,0.665577961,pvalloc_29nbfs_LRG2_max_sAs4p0
7,826700.6049,401258843.2,51593990.82,26821.25527,3587,0.92026413,pvalloc_29nbfs_LRG2_max_sAs4p0
8,2521505.831,385748798.6,65234382.74,7916.106087,1123,1,pvalloc_29nbfs_LRG2_max_sAs4p0
9,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
10,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
11,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
12,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
13,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
14,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
15,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
16,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
17,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
18,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
19,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
20,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
21,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
22,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
23,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
24,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
25,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
26,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
27,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
28,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
29,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
30,3087838.428,381575228.8,68759672.42,0,0,1,pvalloc_29nbfs_LRG2_max_sAs4p0
1,0,474757798.2,7236322.42,11531.72738,541,0.038412383,pvalloc_29nbfs_LRG2_max_sAs6p0
2,0,465474789.2,11005276.42,12813.45355,825,0.096989492,pvalloc_29nbfs_LRG2_max_sAs6p0
3,0,455113877.6,15401356.08,15552.58495,1206,0.182618574,pvalloc_29nbfs_LRG2_max_sAs6p0
4,831.9247721,443361990.6,21407792.07,18336.4955,1662,0.300624822,pvalloc_29nbfs_LRG2_max_sAs6p0
5,12932.31557,430532577.8,29488591.88,21132.14638,2226,0.458676512,pvalloc_29nbfs_LRG2_max_sAs6p0
6,110172.3038,416524543.8,39558126.04,23966.81968,2891,0.663944902,pvalloc_29nbfs_LRG2_max_sAs6p0
7,828353.0539,401757311.9,51729296.39,26824.87704,3608,0.920122124,pvalloc_29nbfs_LRG2_max_sAs6p0
8,2516075.894,385759477.9,65232876.23,7925.211224,1125,1,pvalloc_29nbfs_LRG2_max_sAs6p0
9,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
10,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
11,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
12,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
13,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
14,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
15,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
16,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
17,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
18,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
19,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
20,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
21,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
22,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
23,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
24,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
25,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
26,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
27,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
28,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
29,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
30,3088435.603,381578313,68760560.09,0,0,1,pvalloc_29nbfs_LRG2_max_sAs6p0
1,0,474778725.7,7220515.843,11521.65362,542,0.038483385,pvalloc_29nbfs_LRG2_max_sBs0p4
2,0,465547714.9,10975261.41,12812.87199,828,0.097273502,pvalloc_29nbfs_LRG2_max_sBs0p4
3,0,455219653.2,15348832.68,15556.24015,1224,0.184180631,pvalloc_29nbfs_LRG2_max_sBs0p4
4,0,443194628.3,21285366.98,18330.44413,1727,0.306802045,pvalloc_29nbfs_LRG2_max_sBs0p4
5,8032.559374,429919193.7,29355679.58,21139.66931,2235,0.465492758,pvalloc_29nbfs_LRG2_max_sBs0p4
6,83218.09272,415804029.1,39400164.02,23967.61416,2898,0.671258165,pvalloc_29nbfs_LRG2_max_sBs0p4
7,602280.6855,400922357,51344512.19,26822.27411,3533,0.922110196,pvalloc_29nbfs_LRG2_max_sBs0p4
8,2327836.027,385666996.3,65181112.23,7927.015756,1097,1,pvalloc_29nbfs_LRG2_max_sBs0p4
9,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
10,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
11,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
12,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
13,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
14,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
15,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
16,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
17,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
18,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
19,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
